ticket_id,description,category,subcategory,priority,created_timestamp,status,requester_type
SEC181982,vertical privilege escalation - affecting 59 systems - caught by firewall,ACCESS_CONTROL,Privilege Escalation,3,2025-01-31 01:42:48,Contained,System Admin
SEC374722,suspicious activity - degrading application performance - reported by EDR,ACCESS_CONTROL,Authorization Bypass,2,2025-01-23 15:35:48,Open,Security Engineer
SEC397601,security violation - degrading system performance - detected by IDS,ACCESS_CONTROL,Access Bypass,4,2025-02-17 15:26:48,Resolved,Network Admin
SEC826329,security violation - impacting sensitive data - identified by SOC,HIJACKING,Browser Hijacking,4,2025-02-17 06:34:48,Contained,System Admin
SEC982729,protocol downgrade attempt - degrading service performance - discovered during audit,HIJACKING,Network Hijacking,3,2025-02-16 08:20:48,Open,Network Admin
SEC300159,BGP route hijacking - affecting 4 systems - reported by user,HIJACKING,Network Hijacking,2,2025-01-23 02:34:48,Resolved,SOC Analyst
SEC740693,man-in-the-middle attempt via ARP - affecting 76 systems - flagged by SIEM,SPOOFING,ARP Spoofing,1,2025-01-22 06:34:48,Contained,Security Tool
SEC686582,unauthorized session usage - compromising 50 user accounts - identified by threat hunting - Cookie Length: 81,HIJACKING,Session Hijacking,3,2025-02-19 03:04:48,Escalated,SOC Analyst
SEC883962,suspicious activity - affecting 28 systems - discovered during audit,ACCESS_CONTROL,MFA Compromise,3,2025-02-11 02:58:48,Escalated,Network Admin
SEC123449,suspicious activity - compromising 19 user accounts - reported by EDR,SPOOFING,MAC Spoofing,1,2025-01-29 13:22:48,Open,Security Tool
SEC247485,DNS protocol manipulation - compromising 1 user accounts - identified by threat hunting,SPOOFING,DNS Spoofing,4,2025-02-10 21:14:48,Contained,Security Engineer
SEC595676,session replay attack - affecting 68 systems - identified by threat hunting,HIJACKING,Session Hijacking,4,2025-02-07 07:03:48,Open,SOC Analyst
SEC906314,security violation - degrading network performance - identified by threat hunting,SPOOFING,DHCP Spoofing,4,2025-01-23 04:12:48,Resolved,System Admin
SEC880663,malicious DNS redirection - impacting sensitive data - identified by SOC,SPOOFING,DNS Spoofing,3,2025-01-26 13:37:48,Contained,SOC Analyst
SEC724075,suspicious activity - compromising 46 user accounts - reported by EDR,SPOOFING,GPS Spoofing,4,2025-02-06 04:43:48,Contained,SOC Analyst
SEC346263,suspicious activity - impacting financial data - detected by IDS,ACCESS_CONTROL,MFA Compromise,3,2025-01-26 02:24:48,Contained,Security Tool
SEC546208,suspicious activity - degrading application performance - detected by IDS,SPOOFING,MAC Spoofing,4,2025-01-30 10:03:48,Open,System Admin
SEC287521,protocol downgrade attempt - affecting 87 systems - reported by user,HIJACKING,Network Hijacking,4,2025-02-09 21:51:48,Escalated,Network Admin
SEC435185,security violation - impacting financial data - identified by SOC,HIJACKING,Click Hijacking,4,2025-02-14 13:02:48,Contained,Network Admin
SEC495919,horizontal privilege escalation - compromising 27 user accounts - identified by SOC,ACCESS_CONTROL,Privilege Escalation,3,2025-02-03 16:40:48,Contained,Security Engineer
SEC960600,potential compromise - compromising 25 user accounts - identified by threat hunting,ACCESS_CONTROL,MFA Compromise,4,2025-02-03 18:01:48,Open,Network Admin
SEC646618,sudo abuse detected - affecting 30 systems - identified by SOC,ACCESS_CONTROL,Privilege Escalation,4,2025-02-05 08:21:48,Resolved,SOC Analyst
SEC936965,suspicious activity - impacting critical data - reported by EDR,MALWARE,Worm,4,2025-01-22 03:18:48,Open,Network Admin
SEC909157,gratuitous ARP detected - affecting 88 systems - flagged by SIEM,SPOOFING,ARP Spoofing,3,2025-02-04 22:29:48,Open,Network Admin
SEC735638,suspicious activity - impacting critical data - identified by threat hunting,ACCESS_CONTROL,Access Bypass,4,2025-01-22 04:03:48,Resolved,Network Admin
SEC134260,security violation - degrading application performance - reported by user,ACCESS_CONTROL,Authorization Bypass,4,2025-01-28 07:43:48,Contained,SOC Analyst
SEC344397,ARP table manipulation - degrading service performance - discovered during audit,SPOOFING,ARP Spoofing,4,2025-02-17 03:00:48,In Progress,SOC Analyst
SEC497111,protocol downgrade attempt - degrading network performance - flagged by SIEM,HIJACKING,Network Hijacking,4,2025-02-03 09:46:48,Resolved,Security Engineer
SEC141145,security violation - degrading service performance - identified by threat hunting,SPOOFING,GPS Spoofing,4,2025-01-23 22:02:48,Open,Network Admin
SEC630233,unauthorized privilege elevation - impacting critical data - reported by user,ACCESS_CONTROL,Privilege Escalation,3,2025-02-02 17:07:48,Escalated,System Admin
SEC633318,potential compromise - impacting financial data - identified by threat hunting,SPOOFING,DHCP Spoofing,3,2025-02-03 15:10:48,Resolved,System Admin
SEC581525,potential compromise - compromising 13 user accounts - flagged by SIEM,ACCESS_CONTROL,Access Bypass,4,2025-02-13 19:34:48,Resolved,Security Tool
SEC742336,suspicious activity - compromising 20 user accounts - identified by SOC,SPOOFING,MAC Spoofing,4,2025-02-19 08:16:48,Open,Security Tool
SEC121655,potential compromise - compromising 1 user accounts - detected by IDS,HIJACKING,Browser Hijacking,3,2025-02-19 20:40:48,Open,System Admin
SEC910013,protocol downgrade attempt - degrading service performance - reported by user,HIJACKING,Network Hijacking,4,2025-01-25 05:13:48,Escalated,Security Engineer
SEC336645,potential compromise - degrading application performance - reported by user,HIJACKING,Browser Hijacking,3,2025-01-31 07:43:48,Escalated,System Admin
SEC550855,security violation - compromising 26 user accounts - identified by threat hunting,ACCESS_CONTROL,MFA Compromise,3,2025-01-30 14:59:48,Contained,Network Admin
SEC438677,header manipulation detected - impacting sensitive data - identified by SOC,SPOOFING,Email Spoofing,3,2025-01-27 10:34:48,Open,Network Admin
SEC310430,potential compromise - degrading service performance - identified by threat hunting,ACCESS_CONTROL,MFA Compromise,3,2025-01-31 08:38:48,In Progress,System Admin
SEC152357,security violation - impacting financial data - caught by firewall,MALWARE,Worm,4,2025-01-30 05:49:48,Escalated,SOC Analyst
SEC213724,session fixation attempt - compromising 49 user accounts - identified by threat hunting,HIJACKING,Session Hijacking,3,2025-02-03 15:40:48,Escalated,Network Admin
SEC525190,security violation - impacting financial data - identified by SOC,MALWARE,Adware,4,2025-01-25 13:16:48,In Progress,Security Tool
SEC674503,keystroke logging detected - compromising 14 user accounts - caught by firewall,MALWARE,Spyware,4,2025-02-04 19:41:48,Open,Security Engineer
SEC811936,ransom note detected - impacting sensitive data - identified by threat hunting - Bitcoin Address: 85ec5cdcaf257a7bd9a912ee3625e4572670e501,MALWARE,Ransomware,4,2025-02-05 08:56:48,Resolved,Network Admin
SEC364880,rogue DHCP server - impacting critical data - identified by SOC,HIJACKING,Network Hijacking,3,2025-02-15 03:47:48,Contained,Security Engineer
SEC655386,suspicious activity - compromising 13 user accounts - reported by EDR,MALWARE,Cryptominer,3,2025-02-13 07:50:48,In Progress,Security Tool
SEC646394,potential compromise - affecting 65 systems - reported by EDR,MALWARE,Trojan,4,2025-02-10 13:53:48,Contained,Network Admin
SEC497436,suspicious activity - degrading network performance - caught by firewall,ACCESS_CONTROL,MFA Compromise,4,2025-01-26 15:18:48,Open,Security Tool
SEC403172,rogue DHCP server - degrading application performance - identified by SOC,HIJACKING,Network Hijacking,4,2025-02-20 15:27:48,Escalated,Security Tool
SEC479713,security violation - degrading service performance - reported by EDR,ACCESS_CONTROL,Access Bypass,3,2025-02-15 05:16:48,Contained,System Admin
SEC921813,fake DNS records detected - affecting 46 systems - caught by firewall,SPOOFING,DNS Spoofing,3,2025-02-01 22:03:48,In Progress,System Admin
SEC546711,mass file extension change - degrading application performance - identified by threat hunting - Bitcoin Address: 9f76a85878a87064c95fbee388fe29b9a5a9d751,MALWARE,Ransomware,4,2025-01-29 02:25:48,Resolved,Security Tool
SEC811268,BGP route hijacking - compromising 25 user accounts - reported by EDR,HIJACKING,Network Hijacking,3,2025-02-14 05:22:48,Open,Security Engineer
SEC868186,packet with spoofed source IP - impacting customer data - caught by firewall - Source IP: 219.113.67.107,SPOOFING,IP Spoofing,2,2025-02-15 14:53:48,Open,Security Engineer
SEC615610,suspicious activity - degrading service performance - identified by threat hunting,SPOOFING,DHCP Spoofing,4,2025-02-21 16:26:48,In Progress,SOC Analyst
SEC982434,malicious DNS redirection - impacting financial data - identified by SOC,SPOOFING,DNS Spoofing,4,2025-02-05 01:12:48,Contained,System Admin
SEC371932,session token compromise - affecting 24 systems - discovered during audit - Session ID: 1ed52edc7bf2b710,HIJACKING,Session Hijacking,3,2025-02-15 15:05:48,Resolved,SOC Analyst
SEC818970,horizontal privilege escalation - impacting customer data - reported by user,ACCESS_CONTROL,Privilege Escalation,4,2025-01-23 21:17:48,Resolved,Network Admin
SEC761980,unauthorized domain use in email - affecting 40 systems - flagged by SIEM,SPOOFING,Email Spoofing,2,2025-02-18 03:19:48,Contained,Security Tool
SEC885539,potential compromise - impacting sensitive data - detected by IDS,HIJACKING,Browser Hijacking,2,2025-02-05 16:42:48,Resolved,System Admin
SEC155974,IP packet manipulation detected - impacting customer data - detected by IDS,SPOOFING,IP Spoofing,3,2025-02-05 15:44:48,Open,Security Engineer
SEC568503,potential compromise - impacting financial data - identified by SOC,MALWARE,Trojan,2,2025-02-19 00:36:48,Escalated,Security Engineer
SEC344239,potential compromise - compromising 5 user accounts - discovered during audit,SPOOFING,GPS Spoofing,1,2025-02-02 03:26:48,Contained,Security Engineer
SEC126781,forced browsing detected - degrading system performance - detected by IDS,ACCESS_CONTROL,Authentication Bypass,4,2025-02-12 03:18:48,Escalated,Network Admin
SEC991257,potential compromise - impacting critical data - caught by firewall,MALWARE,Cryptominer,3,2025-01-28 16:45:48,Resolved,Security Engineer
SEC264733,potential compromise - affecting 38 systems - detected by IDS,ACCESS_CONTROL,Access Bypass,4,2025-01-27 23:14:48,In Progress,Security Engineer
SEC266317,suspicious activity - impacting customer data - detected by IDS,HIJACKING,Click Hijacking,3,2025-02-11 12:48:48,Resolved,System Admin
SEC862629,security violation - compromising 45 user accounts - discovered during audit,HIJACKING,Click Hijacking,4,2025-01-30 00:23:48,Escalated,Security Tool
SEC716615,potential compromise - compromising 33 user accounts - detected by IDS,ACCESS_CONTROL,Authorization Bypass,4,2025-02-06 16:48:48,Contained,Security Tool
SEC194288,security violation - affecting 32 systems - discovered during audit,MALWARE,Keylogger,4,2025-02-04 09:00:48,In Progress,System Admin
SEC818313,illegitimate IP source identified - impacting critical data - identified by threat hunting - Packet count: 8455,SPOOFING,IP Spoofing,2,2025-01-31 10:11:48,Contained,SOC Analyst
SEC492937,unauthorized account access - compromising 9 user accounts - flagged by SIEM,HIJACKING,Account Hijacking,4,2025-02-15 11:50:48,Resolved,Security Engineer
SEC870872,mass file extension change - affecting 28 systems - reported by EDR - Extension: .2713263a,MALWARE,Ransomware,4,2025-02-05 20:17:48,Escalated,System Admin
SEC362013,potential compromise - affecting 80 systems - identified by threat hunting,MALWARE,Trojan,4,2025-02-09 07:31:48,Escalated,Security Tool
SEC479961,session replay attack - impacting customer data - identified by threat hunting - Session ID: a6772e92ce68f004,HIJACKING,Session Hijacking,4,2025-01-30 07:49:48,Open,System Admin
SEC394995,potential compromise - impacting financial data - detected by IDS,MALWARE,Trojan,2,2025-01-24 11:41:48,Contained,SOC Analyst
SEC720964,unauthorized ARP reply - impacting financial data - reported by user,SPOOFING,ARP Spoofing,3,2025-02-04 02:02:48,Contained,Security Tool
SEC410193,security violation - compromising 29 user accounts - identified by threat hunting,SPOOFING,DHCP Spoofing,4,2025-01-30 09:09:48,In Progress,Network Admin
SEC259469,system file manipulation - affecting 77 systems - flagged by SIEM,MALWARE,Rootkit,3,2025-02-01 10:19:48,Resolved,Security Engineer
SEC161835,credential bypass attempt - degrading application performance - reported by user,ACCESS_CONTROL,Authentication Bypass,4,2025-02-11 05:38:48,Resolved,Network Admin
SEC639856,browser history theft - compromising 17 user accounts - reported by user,MALWARE,Spyware,2,2025-01-21 17:50:48,Escalated,System Admin
SEC376437,network scanning through ARP - compromising 39 user accounts - detected by IDS,SPOOFING,ARP Spoofing,2,2025-01-23 09:09:48,Escalated,SOC Analyst
SEC945932,suspicious activity - degrading application performance - reported by user,MALWARE,Keylogger,3,2025-02-08 02:03:48,Escalated,Network Admin
SEC260974,DNS cache poisoning attempt - compromising 7 user accounts - reported by EDR,SPOOFING,DNS Spoofing,4,2025-01-22 22:21:48,Resolved,System Admin
SEC402039,ransomware communication pattern - compromising 18 user accounts - identified by SOC,MALWARE,Ransomware,4,2025-02-01 04:30:48,In Progress,System Admin
SEC156154,SSO bypass attempt - compromising 20 user accounts - discovered during audit,ACCESS_CONTROL,Authentication Bypass,4,2025-02-12 19:39:48,Contained,System Admin
SEC594345,credential harvesting attempt - degrading network performance - detected by IDS,MALWARE,Spyware,4,2025-02-03 23:22:48,Resolved,SOC Analyst
SEC542827,security violation - affecting 45 systems - identified by SOC,ACCESS_CONTROL,MFA Compromise,4,2025-02-15 14:00:48,Escalated,Security Tool
SEC927108,security violation - degrading service performance - discovered during audit,MALWARE,Trojan,4,2025-02-18 16:48:48,In Progress,Security Tool
SEC119158,session replay attack - compromising 32 user accounts - flagged by SIEM,HIJACKING,Session Hijacking,4,2025-02-10 17:12:48,Open,System Admin
SEC216405,potential compromise - impacting critical data - identified by SOC,SPOOFING,DHCP Spoofing,3,2025-01-24 15:39:48,Open,Security Tool
SEC125366,security violation - affecting 56 systems - identified by threat hunting,MALWARE,Cryptominer,4,2025-01-27 19:21:48,Open,SOC Analyst
SEC173595,security violation - affecting 92 systems - flagged by SIEM,SPOOFING,GPS Spoofing,1,2025-02-21 02:28:48,Contained,Network Admin
SEC671727,suspicious activity - compromising 10 user accounts - identified by SOC,SPOOFING,DHCP Spoofing,4,2025-01-30 18:01:48,Escalated,Network Admin
SEC140521,suspicious activity - impacting customer data - reported by EDR,ACCESS_CONTROL,Access Bypass,3,2025-01-22 02:31:48,In Progress,System Admin
SEC793871,potential compromise - impacting critical data - identified by threat hunting,SPOOFING,MAC Spoofing,3,2025-02-16 17:27:48,Escalated,SOC Analyst
SEC486809,unauthorized privilege elevation - compromising 36 user accounts - identified by threat hunting,ACCESS_CONTROL,Privilege Escalation,4,2025-02-15 13:44:48,Open,Security Engineer
SEC884157,suspicious activity - compromising 23 user accounts - identified by SOC,HIJACKING,Browser Hijacking,4,2025-01-29 00:44:48,Resolved,Security Tool
SEC118229,authentication token manipulation - impacting financial data - identified by threat hunting,ACCESS_CONTROL,Authentication Bypass,3,2025-02-02 08:18:48,Contained,Network Admin
SEC672670,security violation - compromising 47 user accounts - caught by firewall,ACCESS_CONTROL,MFA Compromise,3,2025-01-21 22:50:48,In Progress,Network Admin
SEC418125,security violation - affecting 10 systems - identified by SOC,ACCESS_CONTROL,MFA Compromise,4,2025-02-03 06:14:48,Contained,Security Engineer
SEC837115,security violation - impacting critical data - detected by IDS,HIJACKING,Browser Hijacking,3,2025-02-16 05:04:48,In Progress,SOC Analyst
SEC761064,suspicious password reset - affecting 38 systems - detected by IDS,HIJACKING,Account Hijacking,4,2025-01-27 16:16:48,Contained,SOC Analyst
SEC688875,man-in-the-middle session intercept - degrading system performance - reported by EDR - Session ID: 999bcea20f2089ee,HIJACKING,Session Hijacking,4,2025-01-31 08:00:48,Contained,Security Tool
SEC509142,potential compromise - degrading system performance - reported by user,HIJACKING,Browser Hijacking,4,2025-01-25 03:56:48,Escalated,Network Admin
SEC309376,security violation - impacting critical data - caught by firewall,MALWARE,Worm,4,2025-01-28 16:07:48,Contained,Security Engineer
SEC915469,header manipulation detected - affecting 85 systems - reported by EDR,SPOOFING,Email Spoofing,3,2025-02-15 10:11:48,In Progress,Security Engineer
SEC464607,suspicious activity - impacting financial data - identified by threat hunting,MALWARE,Worm,3,2025-01-30 14:23:48,Escalated,System Admin
SEC770483,system call hooking - compromising 6 user accounts - identified by threat hunting,MALWARE,Rootkit,3,2025-01-22 19:03:48,Contained,Network Admin
SEC781674,security violation - compromising 22 user accounts - reported by EDR,HIJACKING,Click Hijacking,4,2025-02-07 06:31:48,Open,Network Admin
SEC729544,email authentication failure - affecting 51 systems - discovered during audit,SPOOFING,Email Spoofing,3,2025-02-11 13:13:48,Open,Security Engineer
SEC158293,unauthorized data collection - compromising 10 user accounts - detected by IDS,MALWARE,Spyware,4,2025-02-20 15:47:48,Open,Security Engineer
SEC998172,unauthorized session usage - impacting sensitive data - identified by SOC,HIJACKING,Session Hijacking,4,2025-01-27 12:40:48,Escalated,System Admin
SEC281223,forced browsing detected - degrading application performance - discovered during audit,ACCESS_CONTROL,Authentication Bypass,4,2025-01-22 22:12:48,Escalated,Security Engineer
SEC603178,suspicious activity - degrading application performance - discovered during audit,MALWARE,Adware,4,2025-02-02 09:12:48,Contained,Network Admin
SEC262289,potential compromise - compromising 46 user accounts - discovered during audit,MALWARE,Worm,4,2025-02-04 11:36:48,Open,System Admin
SEC872927,forged sender address - degrading service performance - detected by IDS,SPOOFING,Email Spoofing,4,2025-01-29 15:42:48,In Progress,Security Tool
SEC613604,potential compromise - affecting 41 systems - caught by firewall,HIJACKING,Browser Hijacking,4,2025-02-06 19:38:48,In Progress,System Admin
SEC575192,suspicious activity - affecting 27 systems - flagged by SIEM,MALWARE,Trojan,3,2025-02-09 22:05:48,Resolved,System Admin
SEC973396,keystroke logging detected - impacting customer data - caught by firewall,MALWARE,Spyware,3,2025-02-09 08:41:48,Contained,Security Engineer
SEC591201,session token compromise - compromising 20 user accounts - identified by threat hunting - User Agent: Mozilla/2.0,HIJACKING,Session Hijacking,4,2025-01-27 19:06:48,Resolved,Security Tool
SEC906660,security violation - compromising 11 user accounts - detected by IDS,HIJACKING,Click Hijacking,4,2025-01-31 07:45:48,Escalated,Security Tool
SEC102202,suspicious activity - degrading system performance - detected by IDS,ACCESS_CONTROL,Authorization Bypass,2,2025-02-07 06:58:48,Open,Security Engineer
SEC279149,session validation failure - impacting sensitive data - reported by EDR - Session ID: 2022394abf47686c,HIJACKING,Session Hijacking,4,2025-01-22 05:36:48,Contained,SOC Analyst
SEC203135,malicious DNS redirection - affecting 35 systems - flagged by SIEM,SPOOFING,DNS Spoofing,4,2025-02-02 00:55:48,Contained,Security Tool
SEC277345,security violation - compromising 35 user accounts - discovered during audit,ACCESS_CONTROL,Authorization Bypass,2,2025-01-23 05:13:48,In Progress,Security Engineer
SEC969655,potential compromise - affecting 37 systems - reported by user,MALWARE,Trojan,4,2025-02-01 11:23:48,Open,Security Engineer
SEC629068,suspicious outbound traffic - impacting critical data - identified by threat hunting,MALWARE,Spyware,4,2025-02-12 19:33:48,Open,System Admin
SEC610731,security violation - affecting 55 systems - reported by EDR,SPOOFING,MAC Spoofing,3,2025-02-10 15:18:48,Contained,Security Tool
SEC288392,security violation - degrading network performance - discovered during audit,ACCESS_CONTROL,Access Bypass,3,2025-01-30 20:11:48,In Progress,System Admin
SEC876542,potential compromise - affecting 95 systems - reported by EDR,HIJACKING,Click Hijacking,2,2025-02-11 12:49:48,Resolved,System Admin
SEC314340,potential compromise - affecting 86 systems - identified by SOC,HIJACKING,Browser Hijacking,4,2025-02-15 18:54:48,Open,Security Tool
SEC608408,security violation - impacting sensitive data - flagged by SIEM,MALWARE,Cryptominer,4,2025-01-24 00:47:48,Contained,System Admin
SEC318948,security violation - affecting 26 systems - discovered during audit,MALWARE,Worm,4,2025-01-27 22:22:48,Resolved,Network Admin
SEC404736,suspicious activity - degrading network performance - flagged by SIEM,ACCESS_CONTROL,MFA Compromise,3,2025-02-17 17:06:48,Escalated,Network Admin
SEC363044,admin rights abuse - affecting 92 systems - detected by IDS,ACCESS_CONTROL,Privilege Escalation,4,2025-01-22 11:53:48,Contained,System Admin
SEC324421,suspicious activity - affecting 9 systems - flagged by SIEM,HIJACKING,Click Hijacking,3,2025-02-06 20:00:48,In Progress,SOC Analyst
SEC881392,admin rights abuse - impacting critical data - reported by user,ACCESS_CONTROL,Privilege Escalation,4,2025-02-08 11:49:48,Resolved,Security Tool
SEC916834,suspicious activity - compromising 27 user accounts - discovered during audit,ACCESS_CONTROL,MFA Compromise,4,2025-02-13 15:41:48,Contained,SOC Analyst
SEC166394,packet with spoofed source IP - compromising 13 user accounts - flagged by SIEM - Protocol: ICMP,SPOOFING,IP Spoofing,4,2025-02-08 13:20:48,Open,System Admin
SEC548687,hidden process detected - affecting 21 systems - discovered during audit,MALWARE,Rootkit,4,2025-02-13 02:29:48,Escalated,Security Engineer
SEC101996,man-in-the-middle session intercept - compromising 48 user accounts - reported by user - Session ID: 49d7b99c9000fa35,HIJACKING,Session Hijacking,3,2025-01-31 00:06:48,Contained,System Admin
SEC170828,potential compromise - affecting 26 systems - identified by threat hunting,MALWARE,Keylogger,4,2025-02-08 08:46:48,Escalated,Network Admin
SEC575167,security violation - compromising 31 user accounts - identified by threat hunting,HIJACKING,Browser Hijacking,4,2025-01-30 03:56:48,Open,SOC Analyst
SEC648342,screen capture activity - impacting customer data - identified by threat hunting,MALWARE,Spyware,3,2025-02-18 09:38:48,Resolved,Security Tool
SEC733779,suspicious ARP broadcast - impacting financial data - reported by EDR,SPOOFING,ARP Spoofing,4,2025-02-14 12:11:48,Open,SOC Analyst
SEC752776,security violation - degrading network performance - identified by threat hunting,MALWARE,Keylogger,2,2025-02-04 14:47:48,In Progress,Network Admin
SEC616575,potential compromise - compromising 25 user accounts - reported by user,ACCESS_CONTROL,Access Bypass,3,2025-02-16 12:57:48,In Progress,Security Tool
SEC755855,authentication token manipulation - degrading service performance - identified by threat hunting,ACCESS_CONTROL,Authentication Bypass,4,2025-02-05 03:58:48,Contained,SOC Analyst
SEC693192,potential compromise - affecting 87 systems - discovered during audit,HIJACKING,Browser Hijacking,4,2025-01-25 22:43:48,Contained,Network Admin
SEC343461,authentication mechanism bypass - degrading system performance - identified by SOC,ACCESS_CONTROL,Authentication Bypass,4,2025-01-23 10:14:48,Escalated,Network Admin
SEC406684,security violation - affecting 59 systems - identified by SOC,MALWARE,Worm,4,2025-02-20 01:16:48,Open,Security Engineer
SEC253512,session token compromise - affecting 82 systems - reported by user - User Agent: Mozilla/1.0,HIJACKING,Session Hijacking,2,2025-01-24 02:32:48,In Progress,System Admin
SEC950324,suspicious activity - affecting 17 systems - caught by firewall,ACCESS_CONTROL,Access Bypass,3,2025-02-10 16:21:48,Open,Network Admin
SEC552894,file encryption in progress - affecting 10 systems - reported by EDR,MALWARE,Ransomware,3,2025-01-30 13:16:48,Contained,System Admin
SEC244620,security violation - affecting 98 systems - identified by threat hunting,HIJACKING,Click Hijacking,4,2025-02-03 12:01:48,In Progress,System Admin
SEC379607,forced browsing detected - affecting 31 systems - detected by IDS,ACCESS_CONTROL,Authentication Bypass,3,2025-02-15 07:32:48,Resolved,Security Tool
SEC321447,BGP route hijacking - degrading system performance - reported by user,HIJACKING,Network Hijacking,4,2025-01-26 23:47:48,Contained,SOC Analyst
SEC518423,credential stuffing attack - compromising 33 user accounts - identified by threat hunting,HIJACKING,Account Hijacking,3,2025-02-01 12:52:48,Escalated,Security Engineer
SEC774795,security violation - impacting critical data - reported by user,ACCESS_CONTROL,MFA Compromise,3,2025-02-19 18:06:48,Escalated,Security Engineer
SEC447477,suspicious activity - compromising 42 user accounts - discovered during audit,MALWARE,Keylogger,4,2025-02-14 16:58:48,Resolved,System Admin
SEC998115,network scanning through ARP - impacting financial data - identified by threat hunting,SPOOFING,ARP Spoofing,4,2025-01-26 03:42:48,Resolved,SOC Analyst
SEC945154,potential compromise - degrading system performance - reported by EDR,SPOOFING,MAC Spoofing,4,2025-02-14 06:43:48,In Progress,Security Engineer
SEC340196,suspicious activity - degrading network performance - discovered during audit,SPOOFING,DHCP Spoofing,3,2025-02-17 18:08:48,Escalated,Security Tool
SEC422122,SSL strip attack detected - degrading network performance - identified by threat hunting,HIJACKING,Network Hijacking,3,2025-01-27 05:28:48,Resolved,Security Engineer
SEC617425,security violation - degrading system performance - detected by IDS,MALWARE,Worm,4,2025-02-07 22:41:48,In Progress,Security Engineer
SEC802710,unusual login pattern - degrading system performance - identified by SOC,HIJACKING,Account Hijacking,4,2025-02-14 12:52:48,Open,Security Engineer
SEC207200,session replay attack - degrading system performance - detected by IDS - User Agent: Mozilla/4.0,HIJACKING,Session Hijacking,3,2025-02-05 07:15:48,Contained,Security Tool
SEC373895,cookie theft detected - compromising 29 user accounts - detected by IDS - User Agent: Mozilla/2.0,HIJACKING,Session Hijacking,3,2025-01-30 09:49:48,Contained,SOC Analyst
SEC741117,rootkit persistence mechanism - affecting 60 systems - identified by threat hunting,MALWARE,Rootkit,3,2025-02-16 05:22:48,Resolved,Security Tool
SEC280989,SSL strip attack detected - affecting 35 systems - detected by IDS,HIJACKING,Network Hijacking,2,2025-01-27 12:04:48,Resolved,System Admin
SEC720939,screen capture activity - compromising 21 user accounts - identified by threat hunting,MALWARE,Spyware,4,2025-01-25 16:16:48,Contained,System Admin
SEC464418,SYSTEM level escalation - degrading network performance - identified by threat hunting,ACCESS_CONTROL,Privilege Escalation,3,2025-02-16 03:53:48,Open,SOC Analyst
SEC391948,suspicious activity - impacting sensitive data - discovered during audit,HIJACKING,Click Hijacking,4,2025-01-30 17:01:48,Open,SOC Analyst
SEC796193,potential compromise - impacting critical data - identified by SOC,HIJACKING,Click Hijacking,4,2025-01-27 15:53:48,Open,Security Tool
SEC427811,suspicious activity - affecting 91 systems - reported by EDR,ACCESS_CONTROL,Authorization Bypass,3,2025-02-08 03:03:48,Contained,Security Tool
SEC200819,suspicious activity - impacting sensitive data - detected by IDS,ACCESS_CONTROL,Authorization Bypass,2,2025-02-19 05:58:48,Open,Security Tool
SEC630869,suspicious activity - affecting 80 systems - flagged by SIEM,ACCESS_CONTROL,MFA Compromise,4,2025-02-07 01:45:48,Escalated,Network Admin
SEC475767,potential compromise - degrading service performance - identified by threat hunting,SPOOFING,GPS Spoofing,1,2025-02-10 00:24:48,In Progress,Security Engineer
SEC317561,suspicious DNS response - impacting sensitive data - detected by IDS,SPOOFING,DNS Spoofing,3,2025-02-18 15:44:48,Resolved,Network Admin
SEC827714,traffic redirection detected - degrading service performance - detected by IDS,HIJACKING,Network Hijacking,4,2025-01-22 15:12:48,Open,Network Admin
SEC191247,horizontal privilege escalation - impacting financial data - flagged by SIEM,ACCESS_CONTROL,Privilege Escalation,4,2025-02-16 12:43:48,In Progress,Network Admin
SEC116153,password hash exploitation - compromising 36 user accounts - identified by SOC,ACCESS_CONTROL,Authentication Bypass,3,2025-01-29 13:37:48,Contained,System Admin
SEC362861,security violation - compromising 8 user accounts - caught by firewall,SPOOFING,MAC Spoofing,2,2025-02-21 03:09:48,In Progress,Security Engineer
SEC686643,potential compromise - affecting 8 systems - discovered during audit,ACCESS_CONTROL,Access Bypass,3,2025-02-07 08:20:48,Resolved,Security Engineer
SEC312889,password hash exploitation - affecting 13 systems - flagged by SIEM,ACCESS_CONTROL,Authentication Bypass,4,2025-02-10 19:37:48,Contained,SOC Analyst
SEC971338,potential compromise - affecting 34 systems - discovered during audit,ACCESS_CONTROL,Authorization Bypass,4,2025-02-01 01:10:48,Contained,System Admin
SEC417283,SPF verification failure - degrading service performance - caught by firewall,SPOOFING,Email Spoofing,3,2025-01-24 22:21:48,Open,SOC Analyst
SEC829086,network path manipulation - degrading application performance - identified by threat hunting,HIJACKING,Network Hijacking,3,2025-02-09 16:12:48,Contained,Security Engineer
SEC500786,potential compromise - degrading system performance - reported by user,MALWARE,Cryptominer,4,2025-02-19 12:28:48,Open,System Admin
SEC825425,unauthorized session usage - degrading network performance - detected by IDS - Cookie Length: 158,HIJACKING,Session Hijacking,4,2025-01-26 18:34:48,Resolved,SOC Analyst
SEC271213,account takeover attempt - impacting financial data - identified by threat hunting,HIJACKING,Account Hijacking,4,2025-02-03 07:07:48,Contained,Security Tool
SEC434062,suspicious activity - impacting critical data - identified by SOC,SPOOFING,MAC Spoofing,2,2025-02-11 22:45:48,Contained,SOC Analyst
