description,category,subcategory,priority
Emergency - Can't access Missing required fields !!! customer data unavailable,DATABASE,Data Integrity,3
Database error preventing work Inconsistent query results - foreign key violations - impacting all database-dependent services,DATABASE,Data Integrity,1
Time sensitive: Inconsistent query results - reports not generating - foreign key violations,DATABASE,Data Integrity,1
Production DB blocked by Deadlock detection issues - performance counters reset - error logs attached in screenshot,DATABASE,Monitoring & Logging,4
EMERGENCY DATABASE TICKET: Data validation error - orphaned relational records - started after recent schema update,DATABASE,Data Integrity,3
Important: Problems with database Database hung ! business operations severely affected due to database issues,DATABASE,Availability,1
Important: Problems with database Incomplete backup set ! database-dependent services down,DATABASE,Backup & Recovery,4
Incompatible parameter values ! error logs attached in screenshot - multiple teams blocked from data access,DATABASE,Configuration,1
Database restore failed ! database console showing multiple errors - business intelligence platform affected,DATABASE,Backup & Recovery,3
Time-critical alert: Invalid object reference ! multiple clients affected by database outage - trigger causing exceptions,DATABASE,Schema Management,4
Transaction log corruption: query results inconsistent - multiple teams blocked from data access,DATABASE,Data Integrity,1
Memory pressure (tried restarting instance) . queries taking 10+ minutes . database-dependent services down,DATABASE,Performance,2
Data corruption detected: query results inconsistent - error rate spiking in DB monitoring,DATABASE,Data Integrity,1
Time sensitive: Status dashboard unresponsive - customer data unavailable - wait event statistics unavailable,DATABASE,Monitoring & Logging,2
HIGH PRIORITY DB ISSUE: Database timeout !!! business operations severely affected due to database issues,DATABASE,Availability,3
P1 DB INCIDENT: Recovery missing logs - recovery operation hanging - getting ORA-errors,DATABASE,Backup & Recovery,1
Time sensitive: Archivelog destination full - reports not generating - unable to allocate new blocks,DATABASE,Capacity,3
Emergency - Can't access Partition operation failed ! preventing order processing in database,DATABASE,Schema Management,1
HELP - DB down Index rebuild error ! revenue-generating database down,DATABASE,Schema Management,1
Production DB blocked by Rollback segment full ! entire company database access affected,DATABASE,Capacity,2
Listener misconfiguration (memory usage growing exponentially on DB server) ; memory settings causing crashes - entire company database access affected,DATABASE,Configuration,2
Database error preventing work Replication lag critical ! revenue-generating database down,DATABASE,Replication,4
Time-critical alert: High wait times ! impacting all database-dependent services - connection string failing,DATABASE,Availability,3
Replication stopped: replication process terminated - database-dependent services down,DATABASE,Replication,2
Transaction log backup failed: can't access backup files - multiple clients affected by database outage,DATABASE,Backup & Recovery,1
CRITICAL: Database error in Truncated data values ! customer-facing database services impacted,DATABASE,Data Integrity,1
Time sensitive: Instance parameter error - production database pipeline completely stopped - listener configuration invalid,DATABASE,Configuration,3
Database storage full (logs showing cascade of database failures) . temp tablespace full errors . all data access blocked,DATABASE,Capacity,4
Transaction log full ! tried different connection methods - all queries failing,DATABASE,Capacity,2
Log files filled disk: query memory grants failing - database metrics showing anomalies,DATABASE,Capacity,1
Database CPU overload: exponential query time increase - business operations severely affected due to database issues,DATABASE,Performance,3
Logical replication error: change data capture process failed - can't process customer orders in database,DATABASE,Replication,3
PRODUCTION DATABASE DOWN: Publication/subscription error - replica several hours behind master - logs showing cascade of database failures,DATABASE,Replication,3
Event notification failure - getting ORA-errors ! revenue-generating database down,DATABASE,Monitoring & Logging,3
Sequence generation error: invalid object references - critical business processes blocked by DB issue,DATABASE,Schema Management,1
Time sensitive: Privilege escalation detected - finance system can't access data - proxy authentication errors,DATABASE,User Access,2
URGENT: Database Instance terminated unexpectedly - socket connection refused - finance system can't access data,DATABASE,Availability,1
Time sensitive: Tablespace at capacity - all queries failing - temp tablespace full errors,DATABASE,Capacity,1
Instance parameter error (tried different connection methods) ; NLS parameters incorrect - multiple clients affected by database outage,DATABASE,Configuration,2
High I/O wait (tried restarting instance) ; massive I/O wait times - critical business processes blocked by DB issue,DATABASE,Performance,3
Emergency - Can't access Log shipping failure - can't access backup files - all data access blocked,DATABASE,Backup & Recovery,4
Important: Problems with database Database restore failed !!! production database pipeline completely stopped,DATABASE,Backup & Recovery,2
Failed stored procedure - rebooted database server ! revenue-generating database down,DATABASE,Schema Management,1
Important: Problems with database Data validation error ! entire company database access affected,DATABASE,Data Integrity,1
HIGH PRIORITY DB ISSUE: Duplicate primary keys - query results inconsistent - tried restarting instance,DATABASE,Data Integrity,1
Time sensitive: Database failover failed - transactions not processing - can't establish any connections,DATABASE,Availability,2
Alert log filled with errors: deadlock detector not working - reports not generating,DATABASE,Monitoring & Logging,3
Replication queue overflowed (all retry attempts to database failed) ; replication process terminated - preventing order processing in database,DATABASE,Replication,2
Resource limit exceeded - tried restarting instance ! entire company database access affected,DATABASE,User Access,2
Trigger execution failure (all attempts to connect fail) ; schema validation errors - preventing order processing in database,DATABASE,Schema Management,4
RMAN error (happens on all queries) ; recovery operation hanging - customer-facing database services impacted,DATABASE,Backup & Recovery,2
Memory pressure: queries taking 10+ minutes - issue reproducible in all database environments,DATABASE,Performance,4
User quota exceeded - error rate spiking in DB monitoring ! preventing order processing in database,DATABASE,User Access,2
CRITICAL: Database error in Backup space depleted ! business intelligence platform affected,DATABASE,Capacity,2
Referential integrity failure - logs showing cascade of database failures ! impacting all database-dependent services,DATABASE,Data Integrity,2
Password expired (started after morning maintenance) . exceeding resource quotas . transactions not processing,DATABASE,User Access,1
Database restore failed ! happens on all queries - business operations severely affected due to database issues,DATABASE,Backup & Recovery,1
Truncated data values (started after morning maintenance) . query results inconsistent . revenue-generating database down,DATABASE,Data Integrity,2
CRITICAL: Database error in Transaction log backup failed !!! all queries failing,DATABASE,Backup & Recovery,1
Constraint error - checked database logs ! preventing order processing in database,DATABASE,Data Integrity,2
Time-critical alert: Slow query execution ! database-dependent services down - deadlocks occurring frequently,DATABASE,Performance,3
Invalid database config (all retry attempts to database failed) . SPFILE corruption detected . all data access blocked,DATABASE,Configuration,2
Immediate database assistance needed: Connection limit reached - temp tablespace full errors - multiple instances affected,DATABASE,Capacity,2
EMERGENCY DATABASE TICKET: Schema change failed !!! all data access blocked,DATABASE,Schema Management,2
Incompatible parameter values (issue reproducible in all database environments) . incompatible character sets . all data access blocked,DATABASE,Configuration,3
Time-critical alert: Logical replication error ! business operations severely affected due to database issues - circular replication error,DATABASE,Replication,3
!!Data corruption!! - Materialized view refresh failed ! all data access blocked,DATABASE,Schema Management,2
Resource limit exceeded: suddenly can't access any tables - entire ERP system down,DATABASE,User Access,1
Time sensitive: Materialized view refresh failed - can't process customer orders in database - invalid object references,DATABASE,Schema Management,2
EMERGENCY DATABASE TICKET: Foreign key violation - truncated data in fields - all data access blocked,DATABASE,Data Integrity,2
Immediate database assistance needed: Differential backup corrupted - transaction logs missing - finance system can't access data,DATABASE,Backup & Recovery,1
Memory settings misconfigured (all retry attempts to database failed) . parameter file can't be read . entire company database access affected,DATABASE,Configuration,1
Time-critical alert: Log shipping failure ! transactions not processing - point-in-time recovery failing,DATABASE,Backup & Recovery,4
Time sensitive: Database server down - production database pipeline completely stopped - connection attempts timing out,DATABASE,Availability,1
Important: Problems with database Connection limit reached - connection pool exhausted - entire ERP system down,DATABASE,Capacity,1
Duplicate primary keys - tried restarting instance ! preventing order processing in database,DATABASE,Data Integrity,2
DATABASE ALERT: Index scan bottleneck - execution plan regression - entire company database access affected,DATABASE,Performance,1
Referential integrity failure (tried restarting instance) ; data type conversion errors - preventing order processing in database,DATABASE,Data Integrity,2
Recovery missing logs ! all retry attempts to database failed - business intelligence platform affected,DATABASE,Backup & Recovery,3
Invalid credentials - error code in logs ! reports not generating,DATABASE,User Access,3
Time sensitive: Change tracking failed - revenue-generating database down - log reader agent failing,DATABASE,Replication,1
Immediate database assistance needed: Archivelog destination full !!! database-dependent services down,DATABASE,Capacity,2
MAJOR DATABASE INCIDENT: Health check reporting errors - trace files not being created - multiple teams blocked from data access,DATABASE,Monitoring & Logging,3
PRODUCTION DATABASE DOWN: Query memory exceeded !!! multiple clients affected by database outage,DATABASE,Capacity,1
Memory settings misconfigured ! issue reproducible in all database environments - finance system can't access data,DATABASE,Configuration,1
Configuration file missing ! started after morning maintenance - finance system can't access data,DATABASE,Configuration,2
Resource limit exceeded (started after morning maintenance) . user accounts locked . customer data unavailable,DATABASE,User Access,4
Replication topology broken (tried restarting instance) . change data capture process failed . customer data unavailable,DATABASE,Replication,2
Time sensitive: Connection pool exhausted - business operations severely affected due to database issues - database port not responding,DATABASE,Availability,2
Database error preventing work Schema version conflict - sequence exhausted available values - all queries failing,DATABASE,Schema Management,4
Inconsistent query results: foreign key violations - multiple clients affected by database outage,DATABASE,Data Integrity,2
Event notification failure: AWR reports not generating - database-dependent services down,DATABASE,Monitoring & Logging,2
Rollback segment full (database console showing multiple errors) ; autoextend failed due to disk full - all data access blocked,DATABASE,Capacity,4
Database restore failed (started after morning maintenance) ; archive logs missing - customer-facing database services impacted,DATABASE,Backup & Recovery,3
DATABASE ALERT: Event notification failure - no monitoring data available - reports not generating,DATABASE,Monitoring & Logging,2
Database error preventing work Broken view definition - invalid object references - error logs attached in screenshot,DATABASE,Schema Management,3
Referential integrity failure - error rate spiking in DB monitoring ! all data access blocked,DATABASE,Data Integrity,1
Partition operation failed: DDL operation blocked by locks - entire company database access affected,DATABASE,Schema Management,3
Index rebuild error ! rebooted database server - finance system can't access data,DATABASE,Schema Management,3
Time sensitive: Inconsistent query results - business intelligence platform affected - truncated data in fields,DATABASE,Data Integrity,1
Alert log filled with errors: no monitoring data available - tried different connection methods,DATABASE,Monitoring & Logging,4
PRODUCTION DATABASE DOWN: Database hung - database port not responding - error logs attached in screenshot,DATABASE,Availability,1
EMERGENCY DATABASE TICKET: Broken view definition - materialized view refresh hanging - tried different connection methods,DATABASE,Schema Management,3
Database cluster unavailable: database process not running - all data access blocked,DATABASE,Availability,1
RMAN error - issue reproducible in all database environments ! finance system can't access data,DATABASE,Backup & Recovery,2
Authentication method conflict (tried restarting instance) ; initialization parameters invalid - critical business processes blocked by DB issue,DATABASE,Configuration,1
DATABASE ALERT: Alert log filled with errors ! preventing order processing in database,DATABASE,Monitoring & Logging,2
Logical replication error (database console showing multiple errors) ; conflicting updates in multi-master - entire company database access affected,DATABASE,Replication,2
URGENT: Database Status dashboard unresponsive !!! multiple clients affected by database outage,DATABASE,Monitoring & Logging,4
Transaction log corruption ! error rate spiking in DB monitoring - can't process customer orders in database,DATABASE,Data Integrity,1
Time-critical alert: Database CPU overload ! impacting all database-dependent services - index not being used,DATABASE,Performance,2
IMMEDIATE ACTION REQUIRED: Database Schema change failed - materialized view refresh hanging - tried different connection methods,DATABASE,Schema Management,3
Query memory exceeded - multiple users reporting same database problem ! entire ERP system down,DATABASE,Capacity,3
Time-critical alert: Database failover failed ! all queries failing - listener not accepting connections,DATABASE,Availability,1
URGENT - Database Customer Impact: Resource limit exceeded - suddenly can't access any tables - database metrics showing anomalies,DATABASE,User Access,2
Poor query plan: queries taking 10+ minutes - database console showing multiple errors,DATABASE,Performance,2
CRITICAL DB ALERT: Transaction log backup failed - archive logs missing - rebooted database server,DATABASE,Backup & Recovery,1
Buffer cache thrashing: CPU usage at 100 on DB server - tried different connection methods,DATABASE,Performance,4
HELP - DB down Transaction log corruption - query results inconsistent - all retry attempts to database failed,DATABASE,Data Integrity,1
Distribution agent stalled (error code in logs) . replication queue backing up . business intelligence platform affected,DATABASE,Replication,2
Replica lag critical: listener not accepting connections - multiple users reporting same database problem,DATABASE,Availability,3
Time sensitive: Replication topology broken - can't process customer orders in database - circular replication error,DATABASE,Replication,1
URGENT - Database Customer Impact: Database cluster unavailable ! production database pipeline completely stopped,DATABASE,Availability,1
Emergency - Can't access Instance terminated unexpectedly !!! preventing order processing in database,DATABASE,Availability,2
Orphaned records found (tried restarting instance) . data type conversion errors . multiple clients affected by database outage,DATABASE,Data Integrity,1
DATABASE ALERT: Materialized view refresh failed - index unusable after update - all attempts to connect fail,DATABASE,Schema Management,4
Time-critical alert: Monitoring agent disconnected ! business intelligence platform affected - alert log flooded with errors,DATABASE,Monitoring & Logging,1
Database error preventing work Database hung - socket connection refused - started after morning maintenance,DATABASE,Availability,1
P1 DB INCIDENT: Grant operation failed !!! business intelligence platform affected,DATABASE,User Access,1
Query logging failed (database metrics showing anomalies) . no monitoring data available . business intelligence platform affected,DATABASE,Monitoring & Logging,3
Database CPU overload - started after recent schema update ! preventing order processing in database,DATABASE,Performance,2
HELP - DB down Event notification failure ! database-dependent services down,DATABASE,Monitoring & Logging,1
MAJOR DATABASE INCIDENT: Database diagnostics not available ! business operations severely affected due to database issues,DATABASE,Monitoring & Logging,1
Invalid init parameters - issue reproducible in all database environments ! entire company database access affected,DATABASE,Configuration,2
Time-critical alert: Recovery missing logs ! production database pipeline completely stopped - point-in-time recovery failing,DATABASE,Backup & Recovery,3
Invalid init parameters: NLS parameters incorrect - entire company database access affected,DATABASE,Configuration,1
Replication lag critical: circular replication error - entire ERP system down,DATABASE,Replication,2
Time-critical alert: Database cluster unavailable ! preventing order processing in database - database process not running,DATABASE,Availability,1
Memory settings misconfigured (tried different connection methods) . connection string rejected . transactions not processing,DATABASE,Configuration,2
Time sensitive: RMAN error - preventing order processing in database - archive logs missing,DATABASE,Backup & Recovery,3
Instance parameter error ! error code in logs - business intelligence platform affected,DATABASE,Configuration,3
URGENT - Database Customer Impact: Inconsistent query results - unexpected NULL values - issue reproducible in all database environments,DATABASE,Data Integrity,1
CRITICAL: Database error in Master-slave desync !!! entire company database access affected,DATABASE,Replication,1
Important: Problems with database Connection pool exhausted !!! customer-facing database services impacted,DATABASE,Availability,2
HELP - DB down Grant operation failed - proxy authentication errors - entire ERP system down,DATABASE,User Access,2
Index rebuild error: stored procedure compilation errors - error rate spiking in DB monitoring,DATABASE,Schema Management,4
Time-critical alert: Backup validation failed ! entire ERP system down - can't restore from backup set,DATABASE,Backup & Recovery,3
Inconsistent query results ! all attempts to connect fail - finance system can't access data,DATABASE,Data Integrity,1
Alert log filled with errors (multiple instances affected) ; deadlock detector not working - customer-facing database services impacted,DATABASE,Monitoring & Logging,4
Instance not responding ! error code in logs - multiple clients affected by database outage,DATABASE,Availability,1
Time sensitive DB issue: Database timeout !!! entire ERP system down,DATABASE,Availability,4
Failed login attempts - database console showing multiple errors ! impacting all database-dependent services,DATABASE,User Access,3
Emergency - Can't access Database storage full - query memory grants failing - tried restarting instance,DATABASE,Capacity,1
Database hung: listener not accepting connections - production database pipeline completely stopped,DATABASE,Availability,2
Backup job failed: transaction logs missing - checked database logs,DATABASE,Backup & Recovery,3
Time sensitive: Data corruption detected - finance system can't access data - data type conversion errors,DATABASE,Data Integrity,2
HIGH PRIORITY DB ISSUE: Referential integrity failure - orphaned relational records - all attempts to connect fail,DATABASE,Data Integrity,3
Time sensitive: Instance terminated unexpectedly - database-dependent services down - service completely unresponsive,DATABASE,Availability,1
Datafile autoextend failed (issue reproducible in all database environments) ; temp tablespace full errors - reports not generating,DATABASE,Capacity,2
Log reader agent failing: replication queue backing up - tried different connection methods,DATABASE,Replication,3
Foreign key violation: foreign key violations - reports not generating,DATABASE,Data Integrity,1
IMMEDIATE ACTION REQUIRED: Database High I/O wait ! impacting all database-dependent services,DATABASE,Performance,3
Connection limit reached: query memory grants failing - tried restarting instance,DATABASE,Capacity,2
Immediate database assistance needed: Failed login attempts ! customer data unavailable,DATABASE,User Access,3
Time-critical alert: Permission denied error ! all queries failing - suddenly can't access any tables,DATABASE,User Access,1
URGENT - Database Customer Impact: Database hung !!! impacting all database-dependent services,DATABASE,Availability,2
Time sensitive: Password expired - entire company database access affected - password verification failing,DATABASE,User Access,1
Database error preventing work Database CPU overload !!! finance system can't access data,DATABASE,Performance,3
Database error preventing work Database diagnostics not available !!! can't process customer orders in database,DATABASE,Monitoring & Logging,1
Poor query plan: queries taking 10+ minutes - memory usage growing exponentially on DB server,DATABASE,Performance,3
Emergency - Can't access Invalid credentials !!! can't process customer orders in database,DATABASE,User Access,4
Invalid init parameters - error code in logs ! database-dependent services down,DATABASE,Configuration,2
Incomplete backup set (checked database logs) ; can't restore from backup set - business operations severely affected due to database issues,DATABASE,Backup & Recovery,3
Time-critical alert: Log shipping failure ! entire ERP system down - inconsistent backup state,DATABASE,Backup & Recovery,2
Emergency - Can't access Function compilation error - broken view definitions - started after morning maintenance,DATABASE,Schema Management,1
Instance parameter error (error code in logs) . initialization parameters invalid . multiple teams blocked from data access,DATABASE,Configuration,1
Function compilation error ! all attempts to connect fail - preventing order processing in database,DATABASE,Schema Management,3
Time sensitive: Sequence generation error - customer data unavailable - sequence exhausted available values,DATABASE,Schema Management,3
BLOCKING DATABASE ISSUE: RMAN error !!! all data access blocked,DATABASE,Backup & Recovery,2
Status dashboard unresponsive ! issue reproducible in all database environments - business intelligence platform affected,DATABASE,Monitoring & Logging,4
Corrupt backup file (multiple users reporting same database problem) ; point-in-time recovery failing - finance system can't access data,DATABASE,Backup & Recovery,2
Health check reporting errors - database metrics showing anomalies ! business intelligence platform affected,DATABASE,Monitoring & Logging,4
Duplicate primary keys (logs showing cascade of database failures) . checksums failing . reports not generating,DATABASE,Data Integrity,1
HIGH PRIORITY DB ISSUE: Invalid init parameters ! all queries failing,DATABASE,Configuration,4
Replica lag critical: listener not accepting connections - multiple teams blocked from data access,DATABASE,Availability,1
Rollback segment full (logs showing cascade of database failures) . unable to allocate new blocks . multiple clients affected by database outage,DATABASE,Capacity,4
IOPS limit exceeded (tried restarting instance) . query memory grants failing . revenue-generating database down,DATABASE,Capacity,1
BLOCKING DATABASE ISSUE: Database hung !!! entire company database access affected,DATABASE,Availability,1
Time sensitive: Referential integrity failure - entire ERP system down - data type conversion errors,DATABASE,Data Integrity,1
Backup job failed - issue reproducible in all database environments ! transactions not processing,DATABASE,Backup & Recovery,3
Incompatible parameter values (multiple instances affected) . initialization parameters invalid . entire company database access affected,DATABASE,Configuration,3
URGENT - Database Customer Impact: Replication stopped ! multiple teams blocked from data access,DATABASE,Replication,3
Time-critical alert: Memory pressure ! database-dependent services down - queries taking 10+ minutes,DATABASE,Performance,2
Permission denied error (memory usage growing exponentially on DB server) ; user accounts locked - impacting all database-dependent services,DATABASE,User Access,1
HELP - DB down Poor query plan !!! critical business processes blocked by DB issue,DATABASE,Performance,4
MAJOR DATABASE INCIDENT: Database service crashed - connection attempts timing out - error code in logs,DATABASE,Availability,2
Alert log filled with errors: performance counters reset - all retry attempts to database failed,DATABASE,Monitoring & Logging,3
Important: Problems with database Audit failure - alert log flooded with errors - revenue-generating database down,DATABASE,Monitoring & Logging,3
Blocking transactions: exponential query time increase - finance system can't access data,DATABASE,Performance,2
Database CPU overload (multiple instances affected) ; timeouts on simple selects - impacting all database-dependent services,DATABASE,Performance,1
Blocking transactions ! database console showing multiple errors - revenue-generating database down,DATABASE,Performance,4
Time sensitive: Grant operation failed - entire ERP system down - role assignments disappeared,DATABASE,User Access,1
Parameter file corruption (tried restarting instance) . SPFILE corruption detected . finance system can't access data,DATABASE,Configuration,1
Backup validation failed - started after recent schema update ! revenue-generating database down,DATABASE,Backup & Recovery,1
Slow query execution ! memory usage growing exponentially on DB server - business operations severely affected due to database issues,DATABASE,Performance,1
Corrupt backup file: recovery operation hanging - revenue-generating database down,DATABASE,Backup & Recovery,1
Time sensitive: Schema change failed - production database pipeline completely stopped - materialized view refresh hanging,DATABASE,Schema Management,2
Time sensitive: Backup job failed - customer-facing database services impacted - point-in-time recovery failing,DATABASE,Backup & Recovery,3
BLOCKING DATABASE ISSUE: Duplicate primary keys !!! customer data unavailable,DATABASE,Data Integrity,1
IMMEDIATE ACTION REQUIRED: Database Unauthorized schema access - suddenly can't access any tables - database console showing multiple errors,DATABASE,User Access,1
Rollback segment full - multiple instances affected ! can't process customer orders in database,DATABASE,Capacity,4
Resource limit exceeded: privileged access revoked - production database pipeline completely stopped,DATABASE,User Access,4
Time sensitive: Event notification failure - customer data unavailable - metric collection failed,DATABASE,Monitoring & Logging,3
Excessive temp usage - database console showing multiple errors ! multiple clients affected by database outage,DATABASE,Performance,2
Time-critical alert: Connection refused ! reports not generating - listener not accepting connections,DATABASE,Availability,4
Production DB blocked by Log files filled disk - autoextend failed due to disk full - multiple clients affected by database outage,DATABASE,Capacity,3
Time-critical alert: Memory pressure ! critical business processes blocked by DB issue - parameter queries failing,DATABASE,Performance,4
Backup space depleted - multiple users reporting same database problem ! transactions not processing,DATABASE,Capacity,1
Point-in-time recovery error: can't restore from backup set - all retry attempts to database failed,DATABASE,Backup & Recovery,1
Time sensitive DB issue: Database cluster unavailable - database process not running - checked database logs,DATABASE,Availability,3
BLOCKING DATABASE ISSUE: Transaction log backup failed !!! critical business processes blocked by DB issue,DATABASE,Backup & Recovery,2
Time-critical alert: Change tracking failed ! multiple clients affected by database outage - distribution latency critical,DATABASE,Replication,3
Invalid connection string: service registration failed - error code in logs,DATABASE,Configuration,2
Deadlock detection issues: performance counters reset - preventing order processing in database,DATABASE,Monitoring & Logging,2
Error log truncation: no monitoring data available - customer data unavailable,DATABASE,Monitoring & Logging,3
Point-in-time recovery error (error logs attached in screenshot) ; transaction logs missing - customer data unavailable,DATABASE,Backup & Recovery,4
URGENT: Database Resource limit exceeded - proxy authentication errors - revenue-generating database down,DATABASE,User Access,3
Immediate database assistance needed: Health check reporting errors !!! transactions not processing,DATABASE,Monitoring & Logging,2
CRITICAL: Database error in Materialized view refresh failed ! revenue-generating database down,DATABASE,Schema Management,3
Log files filled disk: unable to allocate new blocks - revenue-generating database down,DATABASE,Capacity,3
Recovery missing logs: point-in-time recovery failing - multiple clients affected by database outage,DATABASE,Backup & Recovery,3
Failed stored procedure (started after morning maintenance) . materialized view refresh hanging . finance system can't access data,DATABASE,Schema Management,1
Distribution agent stalled ! error code in logs - business intelligence platform affected,DATABASE,Replication,4
Data corruption detected - error rate spiking in DB monitoring ! database-dependent services down,DATABASE,Data Integrity,1
Replication queue overflowed: replication topology broken - reports not generating,DATABASE,Replication,4
Incompatible parameter values (multiple users reporting same database problem) ; SPFILE corruption detected - finance system can't access data,DATABASE,Configuration,1
EMERGENCY DATABASE TICKET: Alert log filled with errors !!! multiple clients affected by database outage,DATABASE,Monitoring & Logging,2
Master-slave desync (multiple instances affected) . replication process terminated . critical business processes blocked by DB issue,DATABASE,Replication,1
Excessive temp usage ! all attempts to connect fail - critical business processes blocked by DB issue,DATABASE,Performance,1
URGENT - Database Customer Impact: Password expired - exceeding resource quotas - finance system can't access data,DATABASE,User Access,1
Change tracking failed: circular replication error - issue reproducible in all database environments,DATABASE,Replication,2
IMMEDIATE ACTION REQUIRED: Database Transaction log corruption - record counts don't match - error rate spiking in DB monitoring,DATABASE,Data Integrity,2
Replication queue overflowed (database metrics showing anomalies) ; replication process terminated - production database pipeline completely stopped,DATABASE,Replication,3
Production DB blocked by Database service crashed - instance crashed with core dump - reports not generating,DATABASE,Availability,2
URGENT - Database Customer Impact: Log rotation failure !!! transactions not processing,DATABASE,Monitoring & Logging,3
Schema change failed (all retry attempts to database failed) . partition operation failed . multiple clients affected by database outage,DATABASE,Schema Management,4
URGENT - Database Customer Impact: Connection limit reached ! all data access blocked,DATABASE,Capacity,2
Incomplete backup set ! all attempts to connect fail - reports not generating,DATABASE,Backup & Recovery,3
Audit failure - multiple users reporting same database problem ! finance system can't access data,DATABASE,Monitoring & Logging,2
Session limit reached ! logs showing cascade of database failures - all data access blocked,DATABASE,User Access,2
Privilege escalation detected: permissions revoked unexpectedly - database console showing multiple errors,DATABASE,User Access,3
DATABASE ALERT: Incompatible parameter values - parameter file can't be read - entire ERP system down,DATABASE,Configuration,3
HIGH PRIORITY DB ISSUE: Data validation error ! multiple teams blocked from data access,DATABASE,Data Integrity,1
Incomplete backup set (multiple instances affected) ; archive logs missing - business intelligence platform affected,DATABASE,Backup & Recovery,2
HELP - DB down Temp space exhausted - query memory grants failing - critical business processes blocked by DB issue,DATABASE,Capacity,4
Rollback segment full ! tried restarting instance - revenue-generating database down,DATABASE,Capacity,1
Immediate database assistance needed: Incomplete backup set !!! critical business processes blocked by DB issue,DATABASE,Backup & Recovery,1
!!Data corruption!! - Function compilation error - stored procedure compilation errors - reports not generating,DATABASE,Schema Management,2
Database error preventing work Poor query plan - queries taking 10+ minutes - getting ORA-errors,DATABASE,Performance,2
Important: Problems with database Database CPU overload - massive I/O wait times - multiple users reporting same database problem,DATABASE,Performance,2
Log rotation failure (started after morning maintenance) ; wait event statistics unavailable - revenue-generating database down,DATABASE,Monitoring & Logging,3
Time sensitive: RMAN error - customer data unavailable - RMAN reporting corrupt blocks,DATABASE,Backup & Recovery,2
Event notification failure ! checked database logs - entire ERP system down,DATABASE,Monitoring & Logging,2
Replica lag critical: connection string failing - happens on all queries,DATABASE,Availability,1
Table lock contention: execution plan regression - started after morning maintenance,DATABASE,Performance,4
Database link failure (error logs attached in screenshot) . SPFILE corruption detected . customer data unavailable,DATABASE,Configuration,4
Emergency - Can't access Resource limit exceeded - login failures for all users - database console showing multiple errors,DATABASE,User Access,1
Connection pool exhausted ! multiple users reporting same database problem - impacting all database-dependent services,DATABASE,Availability,1
Replication topology broken: circular replication error - transactions not processing,DATABASE,Replication,1
CRITICAL: Database error in DDL operation hung - schema validation errors - tried different connection methods,DATABASE,Schema Management,1
P1 DB INCIDENT: Constraint error - orphaned relational records - production database pipeline completely stopped,DATABASE,Data Integrity,1
Query logging failed: no monitoring data available - database console showing multiple errors,DATABASE,Monitoring & Logging,2
Database storage full ! all attempts to connect fail - multiple teams blocked from data access,DATABASE,Capacity,1
Inconsistent query results (logs showing cascade of database failures) ; constraint violations - finance system can't access data,DATABASE,Data Integrity,1
HELP - DB down Log reader agent failing - change data capture process failed - customer-facing database services impacted,DATABASE,Replication,1
Character set mismatch (tried restarting instance) ; parameter file can't be read - critical business processes blocked by DB issue,DATABASE,Configuration,1
Time sensitive: Truncated data values - multiple teams blocked from data access - data type conversion errors,DATABASE,Data Integrity,1
Trigger execution failure (tried restarting instance) . invalid object references . production database pipeline completely stopped,DATABASE,Schema Management,1
Instance not responding (tried restarting instance) ; can't establish any connections - all queries failing,DATABASE,Availability,1
DDL operation hung (tried restarting instance) ; materialized view refresh hanging - multiple teams blocked from data access,DATABASE,Schema Management,1
Datafile autoextend failed: unable to allocate new blocks - all queries failing,DATABASE,Capacity,1
Time sensitive DB issue: Duplicate primary keys - unexpected NULL values - customer-facing database services impacted,DATABASE,Data Integrity,1
Table lock contention - all retry attempts to database failed ! revenue-generating database down,DATABASE,Performance,3
Time-critical alert: DDL operation hung ! database-dependent services down - trigger causing exceptions,DATABASE,Schema Management,4
Time sensitive: Function compilation error - production database pipeline completely stopped - partition operation failed,DATABASE,Schema Management,2
Parameter file corruption: service registration failed - multiple users reporting same database problem,DATABASE,Configuration,2
Immediate database assistance needed: Referential integrity failure !!! preventing order processing in database,DATABASE,Data Integrity,1
Time-critical alert: Rollback segment full ! transactions not processing - autoextend failed due to disk full,DATABASE,Capacity,1
Session limit reached (error rate spiking in DB monitoring) . permissions revoked unexpectedly . transactions not processing,DATABASE,User Access,2
Table lock contention ! tried restarting instance - all data access blocked,DATABASE,Performance,4
Audit failure (issue reproducible in all database environments) ; trace files not being created - multiple clients affected by database outage,DATABASE,Monitoring & Logging,2
Time-critical alert: Query logging failed ! revenue-generating database down - trace files not being created,DATABASE,Monitoring & Logging,1
Differential backup corrupted (happens on all queries) ; can't access backup files - preventing order processing in database,DATABASE,Backup & Recovery,2
Time sensitive: Schema version conflict - entire ERP system down - index unusable after update,DATABASE,Schema Management,1
Transaction log full (error code in logs) ; can't extend tablespace - customer data unavailable,DATABASE,Capacity,1
Time sensitive: Failed login attempts - business intelligence platform affected - suddenly can't access any tables,DATABASE,User Access,1
URGENT: Database Data type mismatch ! all data access blocked,DATABASE,Data Integrity,2
Backup job failed (tried different connection methods) . inconsistent backup state . can't process customer orders in database,DATABASE,Backup & Recovery,2
Error log truncation: performance counters reset - all queries failing,DATABASE,Monitoring & Logging,2
