ticket_id,description,category,subcategory,priority,status,created_timestamp,resolved_timestamp,requester_type,resolution_hours
INC155309,degradation in IaaS system affecting 1 servers at Home Office - Asset tag: SRV-8476,CLOUD,IaaS,1,Resolved,2025-01-11 11:20:02,2025-01-15 17:45:35,External,102.42591091159201
INC927189,battery draining in Mobile Device system preventing access for department operations at Manufacturing Plant,HARDWARE,Mobile Device,3,Resolved,2024-10-18 07:54:33,2024-10-19 21:47:11,External,37.8774827062849
INC717981,Incident: malfunction with Driver noticed from Distribution Center - Asset tag: SRV-3908,SOFTWARE,Driver,2,In Progress,2024-10-07 11:17:33,,Manager,
INC729896,"LAN cable problems reported by department operations in Regional HQ, Operations Center",NETWORK,LAN,2,Workaround Provided,2024-08-25 08:30:11,2024-08-26 14:54:02,VIP,30.39771813006519
INC412076,[Compliance] internal services affected by Account Compromise brute force attempt (sudden onset),SECURITY,Account Compromise,4,Resolved,2024-12-04 13:22:08,2024-12-05 00:49:43,VIP,11.45977850512308
INC110500,Customer Site - IoT Device: battery depletion - impacting core services,HARDWARE,IoT Device,3,Resolved,2024-08-25 10:59:23,2024-08-26 12:50:42,Manager,25.855365215591554
INC328791,Incident: ARP spoofing tool with Malware reported from Manufacturing Plant,SECURITY,Malware,4,Resolved,2025-02-14 16:56:42,2025-02-14 20:01:09,Employee,3.0743493884224584
INC347974,Authorization failure detected by multiple users in Regional HQ (for the past hour) - IP: 10.159.72.180,IDENTITY,Authorization,3,Pending,2024-09-25 16:01:27,,Employee,
INC278216,HR reporting Application data corruption disrupting 1 terminals,SOFTWARE,Application,3,Open,2025-01-24 08:47:48,,Contractor,
INC597867,issue in WAN system affecting 1 workstations at Warehouse,NETWORK,WAN,4,Resolved,2025-02-14 16:12:41,2025-02-15 02:18:54,Employee,10.103798942666014
INC528967,Supply Chain reporting Switch problem impacting critical services (sudden onset),NETWORK,Switch,2,Resolved,2025-02-04 08:52:59,2025-02-09 00:56:09,VIP,112.05296549516723
INC426689,"Service alert: Authentication degraded Kerberos ticket problem detected, impacting 1 workstations",IDENTITY,Authentication,1,Workaround Provided,2025-02-14 11:19:01,2025-02-18 07:18:45,Manager,91.99555725117503
INC594577,Legal reporting Office Suite intermittent degradation affecting 10 users (intermittently throughout the day),SOFTWARE,Office Suite,1,Resolved,2025-01-22 07:47:39,2025-01-31 05:28:29,Manager,213.68056355199448
INC992302,"[Branch Office, 1st Floor] Compliance reports Database index fragmentation for team operations",SOFTWARE,Database,1,Resolved,2025-01-06 17:37:46,2025-01-12 04:57:41,Employee,131.3321012268827
INC882588,Workstation incident - touchpad malfunction - Warehouse - Affecting: core services,HARDWARE,Workstation,2,Pending,2024-10-20 15:05:03,,Employee,
INC549888,"Service alert: Mobile Device intermittent screen cracked detected, impacting team operations (sudden onset)",HARDWARE,Mobile Device,1,Resolved,2025-01-17 13:54:53,2025-01-24 10:17:11,VIP,164.37171491828303
INC834071,Satellite Office - Switch: minor error - impacting business operations,NETWORK,Switch,3,Resolved,2025-01-02 10:07:33,2025-01-02 23:14:45,Manager,13.12000403369035
INC751662,"Service alert: Database replication error detected, impacting business services",SOFTWARE,Database,1,Resolved,2025-02-15 12:43:06,2025-02-23 12:38:53,Employee,191.92983340187163
INC523173,Sales reporting Proxy problem affecting multiple users,NETWORK,Proxy,1,Duplicate,2024-08-25 18:17:50,2024-08-31 23:41:14,Contractor,149.39013907007237
INC914595,Sales Data Center: 2 terminals experiencing Account Compromise privilege escalation (gradual degradation),SECURITY,Account Compromise,4,Resolved,2024-12-09 13:34:20,2024-12-09 20:21:14,VIP,6.781729910743366
INC890901,persistent outage in Load Balancer system preventing access for 10 users at Distribution Center,NETWORK,Load Balancer,4,Resolved,2025-02-15 17:15:07,2025-02-16 02:32:42,Contractor,9.293105589001561
INC379187,[Research] internal services affected by Privacy data exposure,COMPLIANCE,Privacy,4,Resolved,2024-09-13 10:17:48,2024-09-13 21:21:38,VIP,11.064045569699383
INC202955,Product Management reporting Authentication certificate expiration affecting 1 workstations (sudden onset),IDENTITY,Authentication,3,Workaround Provided,2025-02-06 12:51:01,2025-02-06 22:27:21,VIP,9.605745606843676
INC964209,malfunction in Office Suite system affecting multiple workstations at Branch Office - IP: 10.102.26.97,SOFTWARE,Office Suite,2,Resolved,2024-11-11 10:01:45,2024-11-14 19:53:34,Employee,81.86384865392573
INC591705,Incident: degraded degradation with Custom Software reported from HQ Building,SOFTWARE,Custom Software,4,Resolved,2025-01-21 08:43:47,2025-01-21 11:47:23,VIP,3.0601702634579158
INC665633,Customer Support reporting Internet minor intermittent connectivity hindering business operations (recurring issue),NETWORK,Internet,3,In Progress,2024-12-22 10:00:19,,Contractor,
INC926995,Home Office - VPN: persistent connection dropout - impacting department operations,NETWORK,VPN,2,Not Reproducible,2025-01-25 17:20:54,2025-01-28 13:36:36,Manager,68.26191455320087
INC334132,[Marketing] multiple users affected by WAN minor issue,NETWORK,WAN,2,Resolved,2025-01-09 14:06:18,2025-01-14 09:49:51,VIP,115.72598330125793
INC697210,Product Management reporting SSO assertion failure preventing access for several endpoints,IDENTITY,SSO,2,Closed,2024-12-06 16:06:05,2024-12-09 09:26:50,Employee,65.34605765453124
INC990427,"Service alert: Security Software real-time protection disabled detected, impacting all terminals (following maintenance)",SOFTWARE,Security Software,4,Resolved,2025-02-08 13:51:52,2025-02-08 15:34:17,Employee,1.7069734347749743
INC299133,R&D Lab - Peripheral: issue - impacting business operations,HARDWARE,Peripheral,4,Resolved,2025-02-04 11:05:31,2025-02-04 14:01:43,Employee,2.9367677545692907
INC183637,Procurement reporting Policy Violation issue affecting critical operations,SECURITY,Policy Violation,1,Resolved,2025-01-25 09:46:14,2025-02-03 22:13:48,Employee,228.45968824933016
INC903737,Field Location - User Management: degradation - impacting critical services,IDENTITY,User Management,2,Resolved,2025-02-06 17:15:28,2025-02-10 22:22:08,VIP,101.1111951958923
INC457016,Incident: forest connectivity with Directory Services reported from Warehouse,IDENTITY,Directory Services,1,Resolved,2025-01-07 12:26:56,2025-01-11 02:16:08,Employee,85.82019854795408
INC511850,"Enterprise Software problem reported by critical operations in Data Center, Basement",SOFTWARE,Enterprise Software,2,Workaround Provided,2025-01-01 14:27:53,2025-01-04 03:52:03,VIP,61.402975563346686
INC871212,Manufacturing reporting MFA bypass code problems affecting 1 servers (recurring issue),IDENTITY,MFA,3,Not Reproducible,2024-12-16 05:46:50,2024-12-16 08:41:43,External,2.9149891314766823
INC771360,Incident: intermittent failure with Physical Security observed from Co-working Space,SECURITY,Physical Security,2,Resolved,2025-01-20 15:39:52,2025-01-24 14:55:46,Employee,95.26525656002383
INC659093,[Customer Site] Marketing reports Audit persistent evidence collection for critical operations,COMPLIANCE,Audit,2,Resolved,2025-02-09 14:07:31,2025-02-11 07:08:52,Contractor,41.02268200754894
INC645584,Vulnerability incident - zero-day exploit - Co-working Space - Affecting: customer-facing services,SECURITY,Vulnerability,4,Resolved,2024-08-25 13:29:07,2024-08-25 18:01:30,Manager,4.53978864783995
INC311651,Finance reporting SaaS authentication issues disrupting department operations,CLOUD,SaaS,2,In Progress,2024-12-30 06:36:36,,Employee,
INC752418,"Incident: DNS hijacking malware with Malware identified from Branch Office, 1st Floor (sudden onset)",SECURITY,Malware,4,Resolved,2025-01-16 16:32:02,2025-01-17 03:54:04,External,11.367459643094865
INC835444,[Operations] several users in Operations affected by LAN broadcast storm,NETWORK,LAN,4,Resolved,2025-02-07 13:00:58,2025-02-07 13:50:46,Manager,0.830196070125961
INC324816,IaaS incident - outage - Warehouse - Affecting: 2 terminals,CLOUD,IaaS,3,Resolved,2025-02-02 09:05:29,2025-02-04 05:45:29,VIP,44.666892176692635
INC206260,Incident: minor problem with Enterprise Software reported from HQ Building,SOFTWARE,Enterprise Software,3,Closed,2025-01-09 14:20:58,2025-01-10 07:50:55,Employee,17.499220909421147
INC978963,Firewall major high CPU reported by 10 users in Engineering in Home Office,NETWORK,Firewall,2,Resolved,2024-09-19 14:22:44,2024-09-21 05:14:34,VIP,38.864058646947456
INC663830,"Incident: critical automation failure with Private Cloud flagged from Regional HQ, Ground Floor",CLOUD,Private Cloud,4,Resolved,2024-12-17 15:44:06,2024-12-17 23:08:01,External,7.398794639719046
INC288406,Finance reporting WiFi minor band steering failure disrupting department operations,NETWORK,WiFi,3,In Progress,2024-10-15 12:07:08,,External,
INC166019,"[Branch Office, Executive Floor] Development reports Authentication major account lockout for team operations - IP: 10.210.102.233",IDENTITY,Authentication,3,Not Reproducible,2025-02-14 09:12:47,2025-02-14 19:48:59,Contractor,10.603340154686673
INC333819,"Service alert: Cloud Service misconfiguration detected, impacting department operations",SOFTWARE,Cloud Service,2,Closed,2024-12-03 10:04:39,2024-12-05 03:46:30,Employee,41.697734907864294
INC927013,HR reporting Recovery point-in-time failure affecting several servers,DATA,Recovery,3,Closed,2024-12-23 13:18:35,2024-12-25 00:30:13,VIP,35.19410451576834
INC931587,"Service alert: Policy Violation intermittent degradation detected, impacting team operations",SECURITY,Policy Violation,2,Escalated,2025-02-16 14:07:56,,VIP,
INC366407,"Incident: error with Legal noticed from Manufacturing Plant, 2nd Floor",COMPLIANCE,Legal,4,Resolved,2025-01-30 13:05:09,2025-01-30 22:05:18,Employee,9.002664628473953
INC786057,Operations reporting Data Quality schema mismatch affecting business services,DATA,Data Quality,2,Resolved,2025-01-18 13:44:12,2025-01-21 09:08:54,Manager,67.4119085610078
INC791867,VPN incident - intermittent connection dropout - Home Office - Affecting: several users,NETWORK,VPN,4,Resolved,2025-01-30 12:12:21,2025-01-30 18:34:52,External,6.375520859771974
INC706013,"HQ Building, Basement - AV Equipment: audio cutout - impacting department operations (since this morning)",HARDWARE,AV Equipment,2,Resolved,2024-11-28 10:59:17,2024-12-01 19:07:03,Employee,80.12945695893546
INC402823,[Satellite Office] Security reports Internet degraded service outage for multiple endpoints,NETWORK,Internet,4,Workaround Provided,2025-01-10 06:28:32,2025-01-10 16:44:59,Manager,10.274434929868496
INC423557,WiFi incident - roaming issues - Manufacturing Plant - Affecting: department operations,NETWORK,WiFi,2,Resolved,2025-01-23 13:38:46,2025-01-25 08:30:38,Employee,42.86469996136252
INC965549,"Research Building B, 1st Floor: several terminals experiencing Application critical performance issues",SOFTWARE,Application,4,Resolved,2025-01-14 13:45:32,2025-01-14 16:10:27,Manager,2.415421894529148
INC348531,Customer Support reporting Database deadlock detected affecting 1 user - Software version: 4.11.5,SOFTWARE,Database,3,Resolved,2025-01-15 09:06:41,2025-01-16 06:53:38,Employee,21.78263686839869
INC232768,"PaaS problem reported by 1 user in Building B, Ground Floor - Vendor ticket: CASE67778",CLOUD,PaaS,4,Resolved,2024-08-25 14:04:24,2024-08-25 21:20:09,Employee,7.262745069852651
INC792430,Compliance Co-working Space: multiple devices experiencing Backup major snapshot inconsistency (sudden onset),DATA,Backup,2,Resolved,2025-01-04 11:32:52,2025-01-05 15:59:06,VIP,28.4372566020392
INC608099,Incident: plugin failure with Application escalated from Regional HQ,SOFTWARE,Application,2,Resolved,2025-02-08 16:16:33,2025-02-12 11:51:15,Employee,91.57859648710742
INC403738,"display issues in Workstation system affecting internal services at Building A, Ground Floor",HARDWARE,Workstation,3,In Progress,2024-12-10 06:35:16,,Employee,
INC637424,Sales reporting AV Equipment HDMI failure affecting department operations,HARDWARE,AV Equipment,3,Resolved,2025-02-17 10:06:02,2025-02-18 13:50:06,VIP,27.73471389879945
INC755154,Facilities reporting Authentication certificate expiration hindering department operations (after the recent update),IDENTITY,Authentication,1,Duplicate,2025-01-20 11:45:37,2025-01-29 11:31:38,Contractor,215.76718253408717
INC956860,outage in Storage system affecting 10 users in Sales at Manufacturing Plant (intermittently throughout the day),DATA,Storage,3,Duplicate,2024-09-14 07:22:45,2024-09-15 06:03:59,Employee,22.68724435763027
INC183762,"Service alert: Azure resource contention detected, impacting team operations",CLOUD,Azure,3,Resolved,2025-02-13 10:23:50,2025-02-14 20:09:01,VIP,33.7531279290908
INC807657,RAID issues in Server system affecting critical operations at Home Office,HARDWARE,Server,1,Resolved,2024-11-01 12:27:15,2024-11-09 12:34:55,Manager,192.1278715399395
INC193477,"R&D Lab, Executive Floor - Hybrid Cloud: malfunction - impacting several users (recurring issue) - Vendor ticket: CASE41540",CLOUD,Hybrid Cloud,2,Workaround Provided,2024-12-19 11:36:58,2024-12-22 02:57:18,Contractor,63.33909974769974
INC226919,malfunction in Authorization system affecting department operations at Building B,IDENTITY,Authorization,3,Resolved,2024-11-29 14:53:19,2024-11-30 07:22:45,Contractor,16.490764921511484
INC838742,Virtualization snapshot issues reported by 3 users in Field Location,SOFTWARE,Virtualization,3,Resolved,2025-02-07 16:23:27,2025-02-08 01:53:32,Employee,9.501479002691575
INC359921,"Engineering Manufacturing Plant, Mezzanine: multiple devices experiencing IoT Device data transmission failure",HARDWARE,IoT Device,3,Resolved,2025-02-04 12:35:04,2025-02-06 00:04:39,Employee,35.493287682401444
INC823404,"Incident: unauthorized access with IoT Device reported from Distribution Center, 2nd Floor",HARDWARE,IoT Device,2,Resolved,2025-02-11 16:05:26,2025-02-12 16:23:57,VIP,24.30880170044731
INC951554,Distribution Center - Private Cloud: major automation failure - impacting 2 users,CLOUD,Private Cloud,3,Resolved,2025-01-18 19:07:15,2025-01-19 04:06:12,Employee,8.982681898534215
INC922224,Hybrid Cloud incident - problem - Regional HQ - Affecting: business services,CLOUD,Hybrid Cloud,3,Resolved,2025-02-17 11:19:56,2025-02-17 21:45:08,VIP,10.420081101596983
INC549782,IaaS failure reported by 5 users in R&D Lab,CLOUD,IaaS,3,Duplicate,2025-01-30 15:18:40,2025-01-31 10:53:17,Employee,19.57701793922079
INC918266,Customer Support reporting Proxy minor failure affecting several workstations,NETWORK,Proxy,3,Closed,2024-11-24 18:19:38,2024-11-26 09:59:54,External,39.67131516813048
INC581171,[IT] 5 users affected by Printer major connection issues - Error code: SYS7384,HARDWARE,Printer,2,Resolved,2025-02-04 11:13:12,2025-02-09 03:20:32,Manager,112.12226018495113
INC290242,[Executive] business operations affected by Phishing intermittent provided credentials (after the recent update),SECURITY,Phishing,3,Pending,2025-02-11 09:12:58,,Employee,
INC118976,Procurement reporting Server memory errors affecting team operations,HARDWARE,Server,4,Workaround Provided,2025-01-27 10:08:50,2025-01-27 11:04:08,Employee,0.9218646170458332
INC562414,"Incident: critical outage with GCP reported from Building B, IT Floor",CLOUD,GCP,3,Duplicate,2024-08-25 09:40:07,2024-08-26 19:06:38,VIP,33.44198094964946
INC380591,Security Software update failure identified by critical operations in Manufacturing Plant,SOFTWARE,Security Software,3,Resolved,2025-01-05 11:39:56,2025-01-06 12:02:29,Contractor,24.375948006975822
INC681891,"Incident: error with Switch reported from R&D Lab, Operations Center",NETWORK,Switch,1,Duplicate,2025-01-13 17:13:34,2025-01-23 02:43:32,VIP,225.49949965860125
INC985155,[Operations] business services affected by Vulnerability service exposure,SECURITY,Vulnerability,1,Workaround Provided,2025-01-05 19:05:19,2025-01-14 22:40:34,Manager,219.58752630342644
INC857901,Operations reporting Storage expansion failure affecting business services,HARDWARE,Storage,3,Resolved,2024-12-01 17:08:16,2024-12-03 15:22:38,VIP,46.23953629329638
INC560987,"Incident: degraded outage with Authorization observed from Manufacturing Plant, Basement",IDENTITY,Authorization,3,Resolved,2025-01-28 09:23:17,2025-01-29 04:58:27,Manager,19.586218383504985
INC602950,Satellite Office - Server: intermittent chassis intrusion - impacting multiple workstations,HARDWARE,Server,3,Resolved,2025-02-09 16:48:24,2025-02-09 21:41:02,Contractor,4.877458983164466
INC288003,"Service alert: Authorization outage detected, impacting department operations",IDENTITY,Authorization,2,Duplicate,2025-02-13 00:40:09,2025-02-14 19:23:41,Employee,42.725819964297976
INC884738,"Authentication incident - password expiration - Data Center, Training Room - Affecting: team operations",IDENTITY,Authentication,2,Resolved,2025-02-07 16:47:31,2025-02-09 13:22:56,External,44.59052810142347
INC197808,"Service alert: Office Suite intermittent degradation detected, impacting critical operations",SOFTWARE,Office Suite,1,Resolved,2025-02-02 15:03:51,2025-02-08 07:55:42,VIP,136.8643081652925
INC832501,"[Regional HQ, IT Floor] Manufacturing reports Switch outage for 1 terminals - IP: 10.182.108.119",NETWORK,Switch,2,Resolved,2024-11-01 09:10:01,2024-11-04 03:10:37,Contractor,66.01007954913261
INC718836,AWS incident - minor IAM permission issues - Customer Site - Affecting: 2 endpoints,CLOUD,AWS,2,Resolved,2025-01-26 17:48:18,2025-01-31 01:55:08,Manager,104.11404040389179
INC590265,[Compliance] multiple devices affected by Firewall high CPU - Software version: 5.8.74,NETWORK,Firewall,2,Resolved,2025-02-13 10:04:10,2025-02-15 13:32:36,Contractor,51.4739947605172
INC937980,Malware ransomware detected reported by team operations in Building A,SECURITY,Malware,4,Open,2025-02-14 09:58:34,,Employee,
INC555882,"Service alert: Server SSD wear warning detected, impacting several endpoints",HARDWARE,Server,3,Open,2025-01-01 14:47:06,,Employee,
INC216618,"Proxy failure reported by 10 users in Distribution Center, Operations Center (following maintenance)",NETWORK,Proxy,4,Resolved,2024-12-10 08:27:16,2024-12-10 17:22:35,Contractor,8.922035772751233
INC444834,"Service alert: LAN broadcast storm detected, impacting multiple users",NETWORK,LAN,3,In Progress,2025-02-05 12:10:26,,Employee,
INC457700,[Finance] business services affected by Documentation error,COMPLIANCE,Documentation,3,Resolved,2025-01-10 12:16:37,2025-01-12 08:37:15,Manager,44.343951164514145
INC492398,[Home Office] Supply Chain reports Account Compromise privilege escalation for team operations,SECURITY,Account Compromise,4,Resolved,2025-01-19 15:22:46,2025-01-20 00:20:53,Contractor,8.968876991986196
INC780573,"Service alert: Hybrid Cloud outage detected, impacting internal services",CLOUD,Hybrid Cloud,3,Closed,2024-09-11 15:56:55,2024-09-12 01:13:15,Manager,9.272494148342464
INC894682,"Service alert: DNS intermittent zone transfer issues detected, impacting customer-facing services",NETWORK,DNS,3,Resolved,2024-12-15 13:14:37,2024-12-15 22:20:54,Employee,9.104963991454913
INC714540,"HQ Building, IT Floor - Gateway: problem - impacting customer-facing services",NETWORK,Gateway,3,Workaround Provided,2024-12-26 14:59:56,2024-12-27 17:59:31,Contractor,26.993333191515667
INC443548,Customer Support reporting WAN error affecting internal services,NETWORK,WAN,4,Pending,2025-01-31 08:49:27,,Contractor,
INC139080,"intermittent intermittent connection in LAN system causing problems for 1 user at Data Center, 1st Floor",NETWORK,LAN,3,Resolved,2025-02-09 15:22:55,2025-02-11 00:52:58,VIP,33.50095311227915
INC172912,"Service alert: DNS persistent incorrect records detected, impacting team operations",NETWORK,DNS,1,Resolved,2024-08-25 18:39:30,2024-08-29 13:03:53,Manager,90.4064651768883
INC158005,"major outage in Custom Software system causing problems for core services at Data Center, Ground Floor",SOFTWARE,Custom Software,3,Resolved,2025-01-22 02:06:50,2025-01-22 08:38:54,VIP,6.534534986296371
INC538168,[Operations] business services affected by Vulnerability weak encryption,SECURITY,Vulnerability,3,Not Reproducible,2025-02-14 12:53:34,2025-02-16 10:14:17,Employee,45.34539080030442
INC752735,"Storage cache battery reported by customer-facing services in Warehouse, Training Room (gradual degradation)",HARDWARE,Storage,1,Workaround Provided,2025-01-20 18:17:50,2025-01-29 19:13:56,Contractor,216.93518247133534
INC559995,Authorization failure reported by all servers in Data Center,IDENTITY,Authorization,4,Resolved,2025-02-02 08:43:53,2025-02-02 11:19:12,Employee,2.5886959602144244
INC356714,"Database corruption detected reported by core services in Regional HQ, Operations Center",DATA,Database,3,Resolved,2025-02-12 13:26:49,2025-02-13 22:45:30,Employee,33.31152376185331
INC924609,"Private Cloud incident - orchestration error - Manufacturing Plant, 2nd Floor - Affecting: 2 users (gradual degradation)",CLOUD,Private Cloud,2,Resolved,2025-01-31 08:55:58,2025-02-03 09:08:07,Contractor,72.20277155558279
INC395257,Warehouse - Mobile Device: screen cracked - impacting all devices,HARDWARE,Mobile Device,3,In Progress,2025-02-12 14:59:11,,Employee,
INC165360,Supply Chain Regional HQ: multiple users experiencing SaaS feature regression (following maintenance),CLOUD,SaaS,3,In Progress,2025-01-23 12:24:11,,Employee,
INC219196,Satellite Office - Authentication: major login failure - impacting department operations,IDENTITY,Authentication,3,Resolved,2025-02-14 13:28:56,2025-02-15 06:34:12,Manager,17.087910841020324
INC508930,"Service alert: Application not responding detected, impacting 1 user - Error code: E6873",SOFTWARE,Application,3,Resolved,2024-10-11 10:05:48,2024-10-12 13:01:52,Employee,26.9346691289274
INC295362,"Operating System incident - driver conflicts - Regional HQ, 2nd Floor - Affecting: 10 users",SOFTWARE,Operating System,3,Resolved,2024-12-04 16:42:43,2024-12-04 20:52:56,Manager,4.170452936926565
INC118935,"Service alert: Operating System minor security patch failed detected, impacting several users",SOFTWARE,Operating System,2,Open,2025-02-15 15:12:10,,Contractor,
INC763643,Vulnerability incident - critical CVE reported - Home Office - Affecting: business services,SECURITY,Vulnerability,4,Resolved,2025-02-05 17:54:22,2025-02-06 01:55:21,Employee,8.016414713266446
INC272127,VM not available in Azure system affecting 1 terminals at Customer Site,CLOUD,Azure,4,Resolved,2025-02-08 13:43:46,2025-02-08 23:28:15,Contractor,9.741397155884417
INC686828,Home Office - SSO: protocol mismatch - impacting several devices,IDENTITY,SSO,4,Resolved,2025-01-11 13:48:12,2025-01-12 00:03:55,Employee,10.26201844779698
INC316407,"WAN incident - outage - Regional HQ, Ground Floor - Affecting: 10 users in Development - IP: 10.133.94.98",NETWORK,WAN,2,Resolved,2025-01-10 18:54:54,2025-01-13 07:58:00,VIP,61.05169947881304
INC456021,Vulnerability incident - major ARP spoofing detected - HQ Building - Affecting: 5 users,SECURITY,Vulnerability,4,Resolved,2024-12-06 09:23:40,2024-12-06 10:10:25,VIP,0.7794039203667921
INC212550,"[Building B, Executive Floor] Sales reports Insider Threat malfunction for 10 users in Sales",SECURITY,Insider Threat,1,Resolved,2024-12-17 08:35:16,2024-12-23 06:56:32,Contractor,142.35448747167584
INC931042,"issue in Authorization system affecting team operations at R&D Lab, Executive Floor (gradual degradation)",IDENTITY,Authorization,3,Open,2024-08-25 10:21:45,,External,
INC496052,[Security] business operations affected by Proxy issue,NETWORK,Proxy,3,Pending,2025-02-01 10:04:17,,Employee,
INC504935,Security Field Location: customer-facing services experiencing Workstation degraded freezing,HARDWARE,Workstation,2,Escalated,2025-01-11 11:28:36,,VIP,
INC474101,Procurement reporting Hybrid Cloud error affecting 1 servers (sudden onset),CLOUD,Hybrid Cloud,3,Resolved,2025-01-15 13:30:33,2025-01-16 10:23:40,Contractor,20.885409254991703
INC390136,"[R&D Lab, Executive Floor] HR reports Data Breach third-party breach impact for department operations (sudden onset)",SECURITY,Data Breach,4,Workaround Provided,2025-01-29 00:17:49,2025-01-29 03:42:51,Employee,3.41734573166791
INC387544,"Distribution Center, Operations Center - Data Quality: intermittent duplicate entries - impacting customer-facing services",DATA,Data Quality,4,Resolved,2025-01-23 21:46:20,2025-01-23 23:18:09,Employee,1.530361818143703
INC440443,"Service alert: DNS intermittent DNSSEC validation detected, impacting business services",NETWORK,DNS,2,Resolved,2024-08-25 18:22:26,2024-08-30 04:07:49,Contractor,105.75650305510894
INC672880,Marketing reporting Firewall blocking legitimate traffic affecting customer-facing services,NETWORK,Firewall,3,Resolved,2024-09-30 09:27:49,2024-10-02 06:03:33,Employee,44.59568960808499
INC280771,"[Warehouse, Training Room] Legal reports Directory Services major domain controller offline for internal services (sudden onset)",IDENTITY,Directory Services,2,Resolved,2025-01-04 06:03:54,2025-01-07 19:14:28,Employee,85.17638234324401
INC663625,failure in Storage system impacting several devices at Satellite Office - Software version: 2.7.49,DATA,Storage,2,Resolved,2025-02-05 20:50:45,2025-02-09 02:26:11,External,77.59071309880342
INC644117,"[R&D Lab, Ground Floor] Compliance reports Storage drive failure for several users",HARDWARE,Storage,3,Workaround Provided,2025-02-11 18:18:46,2025-02-13 03:23:50,Employee,33.08469584688275
INC103541,malfunction in Driver system affecting business services at R&D Lab,SOFTWARE,Driver,3,Resolved,2024-12-09 23:30:09,2024-12-10 22:32:04,External,23.032099136287698
INC635976,"Service alert: Printer configuration error detected, impacting department operations",HARDWARE,Printer,1,Resolved,2024-12-21 19:58:36,2024-12-30 15:25:42,External,211.45171157626677
INC662548,Cloud Service incident - permission problems - Field Location - Affecting: 3 users in Legal - Software version: 2.9.20,SOFTWARE,Cloud Service,2,Resolved,2025-02-08 12:09:29,2025-02-11 05:51:19,Employee,65.69737315400991
INC538107,Home Office - Private Cloud: minor self-service portal - impacting 5 users (sudden onset) - Error code: ERR6855,CLOUD,Private Cloud,3,Resolved,2024-12-22 12:08:36,2024-12-22 18:55:55,Employee,6.7888297153875445
INC900514,Field Location - Virtualization: migration failed - impacting 3 users (intermittently throughout the day),SOFTWARE,Virtualization,1,Resolved,2025-02-15 11:24:12,2025-02-23 14:37:53,VIP,195.22827166603463
INC265683,"[Data Center, 2nd Floor] Marketing reports Internet critical CDN failures for critical services",NETWORK,Internet,4,Resolved,2025-02-05 09:03:00,2025-02-05 20:11:19,Contractor,11.138811674288617
INC924458,"Policy Violation outage reported by team operations in Regional HQ, IT Floor",SECURITY,Policy Violation,2,Escalated,2025-02-10 08:15:17,,VIP,
INC714044,[Executive] internal services affected by AWS S3 bucket accessibility (recurring issue),CLOUD,AWS,2,Duplicate,2024-08-25 15:07:21,2024-08-28 13:50:55,Employee,70.72615035556038
INC252213,[Research] 5 users affected by Firewall degraded VPN passthrough problems,NETWORK,Firewall,3,Closed,2024-12-28 15:43:45,2024-12-29 21:54:44,Employee,30.183258272441353
INC800833,"Marketing Building A, 1st Floor: all workstations experiencing Virtualization hardware passthrough issues - Error code: ERR1988",SOFTWARE,Virtualization,4,Resolved,2025-02-04 07:18:44,2025-02-04 12:31:26,VIP,5.211880960945152
INC505866,"Service alert: Proxy outage detected, impacting 1 user (intermittently throughout the day) - IP: 10.86.29.199",NETWORK,Proxy,2,Resolved,2024-08-25 10:36:58,2024-08-27 11:04:35,Contractor,48.460376254307604
INC477117,Satellite Office - Cloud Service: persistent excessive billing - impacting critical operations,SOFTWARE,Cloud Service,2,In Progress,2025-01-22 09:21:33,,Employee,
INC934305,SaaS API rate limiting reported by customer-facing services in Distribution Center - IP: 10.109.170.112,CLOUD,SaaS,1,Pending,2025-01-08 09:18:39,,Employee,
INC640626,Proxy incident - error - Co-working Space - Affecting: several devices,NETWORK,Proxy,3,Closed,2025-02-14 19:18:14,2025-02-15 16:45:35,External,21.456043354022665
INC243556,Product Management reporting Private Cloud template error preventing access for department operations,CLOUD,Private Cloud,2,Resolved,2024-09-16 14:21:57,2024-09-18 13:18:14,Employee,46.93828952321543
INC451824,"Data Center, Training Room - IoT Device: sensor malfunction - impacting 1 devices",HARDWARE,IoT Device,3,Resolved,2025-02-08 13:10:27,2025-02-09 01:33:21,External,12.381906438882224
INC400846,"Incident: intermittent failure with Physical Security escalated from Regional HQ, Basement (gradual degradation)",SECURITY,Physical Security,3,Pending,2025-02-13 16:43:15,,Employee,
INC272014,third-party breach impact in Data Breach system preventing access for 3 users at HQ Building,SECURITY,Data Breach,4,Resolved,2024-12-25 02:00:21,2024-12-25 05:23:08,Employee,3.3797798531923187
INC751777,error in Enterprise Software system affecting 2 endpoints at Building B (following maintenance) - Asset tag: IT-9650,SOFTWARE,Enterprise Software,1,Closed,2025-01-08 13:28:07,2025-01-12 12:39:12,Employee,95.18493228631678
INC324645,"Incident: token validation error with Authentication reported from Branch Office, 1st Floor",IDENTITY,Authentication,1,Resolved,2025-01-19 11:28:21,2025-01-25 02:57:26,Manager,135.48486791086629
INC194353,"[Branch Office, Mezzanine] Product Management reports SSO assertion failure for critical operations (since this morning)",IDENTITY,SSO,3,Resolved,2024-08-25 12:59:11,2024-08-27 09:50:47,VIP,44.86025034970805
